id,nni,first_name,last_name,full_name,gender,birth_date,ethnicity,phone,email,wilaya_id,wilaya_name,moughataa_id,moughataa_name,profile_type,kyc_level,status,device_type,registration_date,last_login,created_at,updated_at
6291,6706592151,Mahfoudh,Ould El Hacen,Mahfoudh Ould El Hacen,M,1967-08-24,MAURE,+22223271123,,6,Brakna,17,,OCCASIONAL,,SUSPENDED,WEB,2024-02-19,2024-07-20T12:41:09.486Z,2024-02-19T20:53:00.587Z,2024-07-20T12:41:09.486Z
1988,8801298185,Cheikh,Dramé,Cheikh Dramé,M,1988-08-03,WOLOF,+22247494577,cheikh.dramé225@gmail.com,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2024-07-08,2024-07-22T11:59:52.371Z,2024-07-08T23:14:34.831Z,2024-07-22T11:59:52.371Z
8490,0315436765,Sidi Ahmed,Diop,Sidi Ahmed Diop,M,2003-05-05,SONINKE,+22223751991,,15,Tiris Zemmour,54,,STANDARD,,ACTIVE,ANDROID,2023-01-02,2024-09-29T00:10:21.639Z,2023-01-02T21:43:17.131Z,2024-09-29T00:10:21.639Z
923,7002143670,Hamadi,Ould Nagi,Hamadi Ould Nagi,M,1970-01-09,MAURE,+22242059058,hamadi.ouldnagi956@outlook.com,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,USSD,2023-05-28,2024-05-23T05:36:41.740Z,2023-05-28T14:09:19.647Z,2024-05-23T05:36:41.740Z
2933,7102823553,Nana,Cissé,Nana Cissé,F,1971-11-13,PEUL,+22248428856,,2,Nouakchott-Ouest,5,,OCCASIONAL,,PENDING_KYC,ANDROID,2024-10-15,2024-11-05T12:24:35.880Z,2024-10-15T00:12:56.544Z,2024-11-05T12:24:35.880Z
7210,9404282548,Mountaga,Faye,Mountaga Faye,M,1994-09-16,WOLOF,+22222214269,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2022-06-25,2023-10-14T23:25:41.427Z,2022-06-25T03:30:18.972Z,2023-10-14T23:25:41.427Z
6041,8004909000,Wedadi,Ould Abdallah,Wedadi Ould Abdallah,M,1980-09-11,MAURE,+22232645244,,4,Dakhlet Nouadhibou,10,,VIP,,ACTIVE,ANDROID,2022-06-24,2024-10-27T22:21:35.907Z,2022-06-24T19:03:02.058Z,2024-10-27T22:21:35.907Z
6829,6001533244,Aissata,Camara,Aissata Camara,F,1960-04-18,PEUL,+22223740262,,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,USSD,2024-08-27,2024-12-04T14:47:52.860Z,2024-08-27T08:41:53.628Z,2024-12-04T14:47:52.860Z
90,8604766894,Aziza,Bathily,Aziza Bathily,F,1986-03-26,SONINKE,+22225918159,aziza.bathily21@gmail.com,4,Dakhlet Nouadhibou,10,,DORMANT,,ACTIVE,USSD,2023-07-01,2024-05-06T04:04:25.064Z,2023-07-01T07:40:34.245Z,2024-05-06T04:04:25.064Z
294,7102141501,Ndèye,Sall,Ndèye Sall,F,1971-12-25,SONINKE,+22236189696,ndèye.sall92@hotmail.fr,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,WEB,2024-01-25,2024-09-04T07:06:12.801Z,2024-01-25T08:40:49.143Z,2024-09-04T07:06:12.801Z
8630,9402008238,Taleb,Ould Bouha,Taleb Ould Bouha,M,1994-01-05,MAURE,+22248113360,,2,Nouakchott-Ouest,6,,ACTIVE,,INACTIVE,ANDROID,2022-11-11,2023-01-20T17:28:06.982Z,2022-11-11T10:06:41.645Z,2023-01-20T17:28:06.982Z
3361,8801186518,Doudou,Wane,Doudou Wane,M,1988-11-10,PEUL,+22241398335,doudou.wane763@yahoo.fr,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2022-10-08,2023-09-30T22:56:49.208Z,2022-10-08T16:46:35.277Z,2023-09-30T22:56:49.208Z
8496,9501224980,Fanta,Tall,Fanta Tall,F,1995-06-20,PEUL,+22222700643,,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2022-08-27,2023-03-31T02:08:25.628Z,2022-08-27T15:53:44.168Z,2023-03-31T02:08:25.628Z
7430,6403819359,Adama,Wade,Adama Wade,M,1964-10-21,WOLOF,+22233395694,adama.wade361@gmail.com,3,Nouakchott-Sud,9,,ACTIVE,,INACTIVE,ANDROID,2023-06-11,2024-01-04T07:24:58.199Z,2023-06-11T01:53:30.088Z,2024-01-04T07:24:58.199Z
3823,8403742334,Horma,Fall,Horma Fall,M,1984-06-12,PEUL,+22249985346,,3,Nouakchott-Sud,8,,STANDARD,,PENDING_KYC,IOS,2023-12-18,2024-01-07T03:57:25.315Z,2023-12-18T18:55:00.623Z,2024-01-07T03:57:25.315Z
508,8802365495,Naima,Koita,Naima Koita,F,1988-09-05,WOLOF,+22246978590,,2,Nouakchott-Ouest,4,,PREMIUM,,ACTIVE,WEB,2023-07-09,2024-08-01T12:02:53.414Z,2023-07-09T16:54:23.813Z,2024-08-01T12:02:53.414Z
9337,9503277889,Habiboullah,Ould El Ghassem,Habiboullah Ould El Ghassem,M,1995-10-01,MAURE,+22223065951,habiboullah.ouldelghassem78@gmail.com,3,Nouakchott-Sud,8,,OCCASIONAL,,INACTIVE,USSD,2023-09-22,2024-06-26T19:56:58.852Z,2023-09-22T09:38:05.061Z,2024-06-26T19:56:58.852Z
7564,8402709527,Mokhtar,Ould El Mokhtar,Mokhtar Ould El Mokhtar,M,1984-10-08,MAURE,+22233889415,mokhtar.ouldelmokhtar469@outlook.com,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2022-03-28,2023-03-31T09:50:06.116Z,2022-03-28T19:15:48.649Z,2023-03-31T09:50:06.116Z
9023,9201318329,Horma,Diallo,Horma Diallo,M,1992-04-16,SONINKE,+22235338420,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,ANDROID,2024-12-15,2024-12-17T13:20:34.125Z,2024-12-15T11:16:13.395Z,2024-12-17T13:20:34.125Z
5647,7015280665,Sidi Mohamed,Niang,Sidi Mohamed Niang,M,1970-11-12,WOLOF,+22222759871,sidimohamed.niang929@hotmail.fr,15,Tiris Zemmour,55,,STANDARD,,ACTIVE,ANDROID,2023-04-18,2024-03-27T19:10:00.232Z,2023-04-18T11:00:04.451Z,2024-03-27T19:10:00.232Z
1789,8401482322,Moulaye,Koné,Moulaye Koné,M,1984-07-09,SONINKE,+22224582571,moulaye.koné835@outlook.com,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,ANDROID,2024-05-24,2024-07-20T17:56:32.663Z,2024-05-24T06:58:39.395Z,2024-07-20T17:56:32.663Z
3096,8109095608,Bocar,Dramé,Bocar Dramé,M,1981-02-04,PEUL,+22243332575,,9,Assaba,31,,STANDARD,,ACTIVE,ANDROID,2022-04-17,2024-07-19T03:32:04.475Z,2022-04-17T00:49:49.868Z,2024-07-19T03:32:04.475Z
147,7601753076,Tamba,Sall,Tamba Sall,M,1976-03-28,PEUL,+22222721188,tamba.sall451@hotmail.fr,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,ANDROID,2023-06-14,2023-07-31T14:35:14.437Z,2023-06-14T02:10:19.622Z,2023-07-31T14:35:14.437Z
6899,6904682094,Mohamed Vall,Diop,Mohamed Vall Diop,M,1969-07-26,PEUL,+22233253840,mohamedvall.diop688@gmail.com,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2024-03-26,2024-09-28T09:27:38.565Z,2024-03-26T08:21:46.301Z,2024-09-28T09:27:38.565Z
1818,0402573359,Aissata,Mint Horma,Aissata Mint Horma,F,2004-04-26,MAURE,+22234727509,,2,Nouakchott-Ouest,5,,STANDARD,,SUSPENDED,ANDROID,2024-11-15,2024-11-27T17:57:37.657Z,2024-11-15T00:12:48.583Z,2024-11-27T17:57:37.657Z
3999,6001479995,Coumba,Diagana,Coumba Diagana,F,1960-09-03,PEUL,+22235490032,coumba.diagana969@hotmail.fr,1,Nouakchott-Nord,3,,VIP,,PENDING_KYC,ANDROID,2023-05-05,2023-08-19T21:28:29.696Z,2023-05-05T18:02:25.368Z,2023-08-19T21:28:29.696Z
967,9702649535,Jemila,Mint Khalil,Jemila Mint Khalil,F,1997-11-03,MAURE,+22224729078,,2,Nouakchott-Ouest,5,,STANDARD,,INACTIVE,ANDROID,2024-04-12,2024-05-08T02:46:59.128Z,2024-04-12T11:20:39.191Z,2024-05-08T02:46:59.128Z
2466,8604188870,Sira,Diop,Sira Diop,F,1986-06-02,PEUL,+22232387050,sira.diop20@hotmail.fr,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,SUSPENDED,IOS,2022-06-14,2024-12-10T03:25:18.708Z,2022-06-14T00:54:53.309Z,2024-12-10T03:25:18.708Z
1480,6805497009,Fatima,Mint Habiboullah,Fatima Mint Habiboullah,F,1968-06-02,MAURE,+22225416359,,5,Trarza,15,,ACTIVE,,ACTIVE,ANDROID,2024-11-07,2024-12-21T22:04:08.521Z,2024-11-07T01:38:49.847Z,2024-12-21T22:04:08.521Z
933,8806794282,Moussa,Wade,Moussa Wade,M,1988-07-15,SONINKE,+22236835562,,6,Brakna,17,,ACTIVE,,INACTIVE,ANDROID,2024-04-12,2024-06-15T09:30:11.192Z,2024-04-12T04:14:23.161Z,2024-06-15T09:30:11.192Z
8381,6402352091,Hamadi,Thiaw,Hamadi Thiaw,M,1964-10-10,SONINKE,+22236074212,,2,Nouakchott-Ouest,6,,STANDARD,,BLOCKED,ANDROID,2023-04-23,2024-05-24T17:34:27.569Z,2023-04-23T03:00:54.792Z,2024-05-24T17:34:27.569Z
9135,9203580052,Sory,Wade,Sory Wade,M,1992-04-05,WOLOF,+22235783395,,3,Nouakchott-Sud,7,,ACTIVE,,ACTIVE,ANDROID,2023-06-18,2024-12-18T08:14:22.348Z,2023-06-18T05:16:24.239Z,2024-12-18T08:14:22.348Z
9906,7804657399,Naima,Soumaré,Naima Soumaré,F,1978-02-21,PEUL,+22223628305,,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,PENDING_KYC,IOS,2023-09-05,2024-07-02T19:35:39.430Z,2023-09-05T07:18:37.763Z,2024-07-02T19:35:39.430Z
6933,6205507320,Ahmed Baba,Niang,Ahmed Baba Niang,M,1962-12-07,SONINKE,+22236400288,,5,Trarza,11,,STANDARD,,ACTIVE,ANDROID,2023-07-04,2024-08-25T22:31:16.514Z,2023-07-04T02:40:40.092Z,2024-08-25T22:31:16.514Z
5323,7003368243,Bocar,Ly,Bocar Ly,M,1970-08-20,SONINKE,+22225795727,,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,ANDROID,2023-03-31,2023-08-08T07:07:57.152Z,2023-03-31T11:22:59.550Z,2023-08-08T07:07:57.152Z
1237,6603739442,Moulaye,Ould Soufi,Moulaye Ould Soufi,M,1966-05-14,MAURE,+22232444343,moulaye.ouldsoufi900@outlook.com,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,ANDROID,2022-04-11,2022-10-08T22:45:31.211Z,2022-04-11T11:40:11.997Z,2022-10-08T22:45:31.211Z
4693,8802288871,Halima,Mint Khatri,Halima Mint Khatri,F,1988-01-18,MAURE,+22232752711,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2024-08-04,2024-12-30T00:51:42.454Z,2024-08-04T14:15:13.425Z,2024-12-30T00:51:42.454Z
3012,9512163849,Habiba,Mint Salem,Habiba Mint Salem,F,1995-05-04,MAURE,+22223447274,habiba.mintsalem333@hotmail.fr,12,Adrar,46,,STANDARD,,ACTIVE,IOS,2023-09-10,2023-11-05T09:18:26.827Z,2023-09-10T19:26:36.400Z,2023-11-05T09:18:26.827Z
4740,9515236832,Daba,Ndour,Daba Ndour,F,1995-08-14,SONINKE,+22236815136,daba.ndour455@yahoo.fr,15,Tiris Zemmour,53,,OCCASIONAL,,ACTIVE,USSD,2022-06-06,2024-04-03T13:27:48.543Z,2022-06-06T06:04:46.852Z,2024-04-03T13:27:48.543Z
2695,7902885010,Maimouna,Bâ,Maimouna Bâ,F,1979-12-09,PEUL,+22234638832,,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,USSD,2022-08-02,2024-07-14T12:02:22.014Z,2022-08-02T06:36:07.308Z,2024-07-14T12:02:22.014Z
7871,9202732645,Mohamed,Kane,Mohamed Kane,M,1992-12-05,SONINKE,+22236328928,mohamed.kane162@outlook.com,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,WEB,2024-04-29,2024-06-15T13:53:10.722Z,2024-04-29T04:34:59.847Z,2024-06-15T13:53:10.722Z
1995,0202272409,Aïssata,Koita,Aïssata Koita,F,2002-01-06,PEUL,+22222206343,,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,ANDROID,2022-05-31,2024-10-22T13:22:23.785Z,2022-05-31T22:24:39.582Z,2024-10-22T13:22:23.785Z
3932,9602831627,Bilal,Ould Zein,Bilal Ould Zein,M,1996-11-20,MAURE,+22241395924,,2,Nouakchott-Ouest,5,,ACTIVE,,PENDING_KYC,IOS,2023-04-24,2023-07-07T16:49:54.616Z,2023-04-24T00:05:34.202Z,2023-07-07T16:49:54.616Z
1666,8001681778,Dah,Ould Habiboullah,Dah Ould Habiboullah,M,1980-11-14,MAURE,+22245935653,dah.ouldhabiboullah468@hotmail.fr,1,Nouakchott-Nord,1,,OCCASIONAL,,ACTIVE,USSD,2024-04-23,2024-07-10T08:20:47.204Z,2024-04-23T11:16:29.702Z,2024-07-10T08:20:47.204Z
1607,8103952693,Khalil,Cissé,Khalil Cissé,M,1981-01-16,PEUL,+22237675222,khalil.cissé170@yahoo.fr,3,Nouakchott-Sud,7,,OCCASIONAL,,ACTIVE,ANDROID,2023-03-11,2023-12-25T20:20:28.775Z,2023-03-11T13:44:30.132Z,2023-12-25T20:20:28.775Z
7981,0404078092,Mbarka,Mint Hamadi,Mbarka Mint Hamadi,F,2004-11-01,MAURE,+22235543764,,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2024-03-24,2024-09-05T06:09:27.889Z,2024-03-24T01:02:14.128Z,2024-09-05T06:09:27.889Z
4530,7703556878,Alassane,Diop,Alassane Diop,M,1977-11-23,WOLOF,+22241830575,alassane.diop989@hotmail.fr,3,Nouakchott-Sud,7,,STANDARD,,ACTIVE,ANDROID,2024-01-19,2024-12-18T06:03:40.710Z,2024-01-19T22:25:06.383Z,2024-12-18T06:03:40.710Z
2292,7803072142,Tekber,Mint Eleya,Tekber Mint Eleya,F,1978-11-19,MAURE,+22225247179,tekber.minteleya247@outlook.com,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,IOS,2022-01-25,2022-09-14T04:37:01.713Z,2022-01-25T10:59:02.315Z,2022-09-14T04:37:01.713Z
7511,8208460693,Djenaba,Yatabaré,Djenaba Yatabaré,F,1982-05-22,SONINKE,+22222059538,,8,Guidimaka,27,,OCCASIONAL,,ACTIVE,ANDROID,2022-06-16,2023-05-20T07:13:11.591Z,2022-06-16T02:06:28.498Z,2023-05-20T07:13:11.591Z
7741,9201747516,Jiddou,Ould Salem,Jiddou Ould Salem,M,1992-01-26,MAURE,+22237326698,jiddou.ouldsalem962@gmail.com,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2024-02-16,2024-05-22T10:05:27.373Z,2024-02-16T10:25:25.516Z,2024-05-22T10:05:27.373Z
7785,9208625271,Mamadou,Barry,Mamadou Barry,M,1992-09-17,PEUL,+22245211859,,8,Guidimaka,29,,VIP,,ACTIVE,ANDROID,2024-09-18,2024-10-12T08:04:58.229Z,2024-09-18T21:30:30.074Z,2024-10-12T08:04:58.229Z
7170,8002043984,Zeinab,Mint El Ghassem,Zeinab Mint El Ghassem,F,1980-09-24,MAURE,+22242202032,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,USSD,2023-08-05,2024-05-04T13:32:36.798Z,2023-08-05T00:26:21.457Z,2024-05-04T13:32:36.798Z
8970,8301154732,Yacine,Dia,Yacine Dia,F,1983-07-13,PEUL,+22241852913,,1,Nouakchott-Nord,3,,OCCASIONAL,,ACTIVE,USSD,2022-08-16,2024-02-10T19:19:40.671Z,2022-08-16T10:04:50.467Z,2024-02-10T19:19:40.671Z
6941,0205750122,Lehbib,Ould Jiddou,Lehbib Ould Jiddou,M,2002-02-23,MAURE,+22246227988,lehbib.ouldjiddou5@yahoo.fr,5,Trarza,13,,DORMANT,,ACTIVE,USSD,2023-01-17,2023-12-26T08:52:21.862Z,2023-01-17T15:35:20.843Z,2023-12-26T08:52:21.862Z
9735,7802398186,Oumar,Wane,Oumar Wane,M,1978-09-06,PEUL,+22225890954,oumar.wane552@outlook.com,2,Nouakchott-Ouest,6,,OCCASIONAL,,ACTIVE,ANDROID,2022-02-15,2022-04-15T08:29:05.673Z,2022-02-15T22:47:25.007Z,2022-04-15T08:29:05.673Z
2765,6002781824,Oumou,Mint Abdel Aziz,Oumou Mint Abdel Aziz,F,1960-10-11,MAURE,+22237695490,,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2024-02-02,2024-03-30T13:47:53.222Z,2024-02-02T00:30:39.852Z,2024-03-30T13:47:53.222Z
7676,0304963612,Lassana,Sall,Lassana Sall,M,2003-01-27,PEUL,+22237024786,lassana.sall819@gmail.com,4,Dakhlet Nouadhibou,10,,STANDARD,,ACTIVE,ANDROID,2023-05-14,2023-12-16T12:22:07.702Z,2023-05-14T04:25:02.740Z,2023-12-16T12:22:07.702Z
9615,0202054014,Hamidou,Thiaw,Hamidou Thiaw,M,2002-09-06,WOLOF,+22225797999,,2,Nouakchott-Ouest,6,,ACTIVE,,ACTIVE,ANDROID,2023-03-18,2023-06-13T18:58:44.628Z,2023-03-18T20:50:50.833Z,2023-06-13T18:58:44.628Z
6952,8003122488,Maloum,Ould Bouha,Maloum Ould Bouha,M,1980-05-12,MAURE,+22224051620,,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,ANDROID,2022-02-08,2024-03-04T10:06:31.450Z,2022-02-08T14:04:07.246Z,2024-03-04T10:06:31.450Z
3363,6201109841,Ibrahima,Kanouté,Ibrahima Kanouté,M,1962-05-20,PEUL,+22235543208,ibrahima.kanouté295@gmail.com,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,USSD,2024-01-31,2024-08-31T15:39:13.021Z,2024-01-31T09:54:41.736Z,2024-08-31T15:39:13.021Z
2633,6312495190,Haby,Diagana,Haby Diagana,F,1963-12-11,SONINKE,+22233554576,,12,Adrar,46,,OCCASIONAL,,ACTIVE,ANDROID,2022-12-01,2024-01-09T14:33:29.832Z,2022-12-01T10:54:14.065Z,2024-01-09T14:33:29.832Z
3476,6101449106,Zahra,Diallo,Zahra Diallo,F,1961-01-25,SONINKE,+22237232211,,1,Nouakchott-Nord,2,,OCCASIONAL,,ACTIVE,ANDROID,2022-06-10,2024-03-05T13:29:01.075Z,2022-06-10T10:21:43.332Z,2024-03-05T13:29:01.075Z
6647,6104824443,Bassirou,Yatabaré,Bassirou Yatabaré,M,1961-01-02,PEUL,+22236340611,bassirou.yatabaré21@gmail.com,4,Dakhlet Nouadhibou,10,,ACTIVE,,ACTIVE,ANDROID,2022-01-16,2024-06-07T23:14:13.129Z,2022-01-16T14:21:48.205Z,2024-06-07T23:14:13.129Z
840,8802423546,Coumba,Diallo,Coumba Diallo,F,1988-06-27,WOLOF,+22224418158,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,ANDROID,2022-07-08,2023-09-22T03:57:24.049Z,2022-07-08T09:05:44.498Z,2023-09-22T03:57:24.049Z
6058,8602227849,Khalil,Ould Moulaye,Khalil Ould Moulaye,M,1986-12-20,MAURE,+22249204262,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2022-12-26,2023-05-05T01:31:04.682Z,2022-12-26T21:25:34.780Z,2023-05-05T01:31:04.682Z
9686,0201953684,Maty,Guèye,Maty Guèye,F,2002-01-27,WOLOF,+22248278462,maty.guèye142@yahoo.fr,1,Nouakchott-Nord,3,,ACTIVE,,ACTIVE,ANDROID,2024-06-03,2024-06-24T06:57:56.522Z,2024-06-03T17:21:51.634Z,2024-06-24T06:57:56.522Z
393,7702871901,Yaya,Wade,Yaya Wade,M,1977-08-07,PEUL,+22237935866,yaya.wade101@gmail.com,2,Nouakchott-Ouest,5,,DORMANT,,SUSPENDED,USSD,2024-01-10,2024-04-20T12:45:08.489Z,2024-01-10T02:00:54.178Z,2024-04-20T12:45:08.489Z
9261,8403498264,El Mokhtar,Mbow,El Mokhtar Mbow,M,1984-09-12,PEUL,+22225390822,elmokhtar.mbow59@outlook.com,3,Nouakchott-Sud,9,,STANDARD,,ACTIVE,ANDROID,2022-06-25,2023-09-30T07:30:49.481Z,2022-06-25T06:56:45.203Z,2023-09-30T07:30:49.481Z
4744,0502544426,Ibrahima,Thiaw,Ibrahima Thiaw,M,2005-10-01,PEUL,+22223682582,,2,Nouakchott-Ouest,4,,ACTIVE,,ACTIVE,USSD,2022-09-18,2024-05-22T17:35:39.680Z,2022-09-18T18:46:23.231Z,2024-05-22T17:35:39.680Z
4677,0209830158,Minetou,Sow,Minetou Sow,F,2002-12-28,PEUL,+22249162652,,9,Assaba,30,,ACTIVE,,ACTIVE,ANDROID,2022-02-22,2024-02-18T20:18:51.484Z,2022-02-22T08:29:47.821Z,2024-02-18T20:18:51.484Z
5135,7502086963,Ibou,Cissé,Ibou Cissé,M,1975-06-15,PEUL,+22236543302,,2,Nouakchott-Ouest,6,,STANDARD,,ACTIVE,ANDROID,2024-09-03,2024-12-05T20:18:18.757Z,2024-09-03T13:13:01.748Z,2024-12-05T20:18:18.757Z
6493,8807614093,Ghalia,Mint Ahmedou,Ghalia Mint Ahmedou,F,1988-02-07,MAURE,+22249634084,ghalia.mintahmedou497@gmail.com,7,Gorgol,22,,STANDARD,,ACTIVE,ANDROID,2022-12-13,2023-05-02T15:45:05.497Z,2022-12-13T03:39:56.451Z,2023-05-02T15:45:05.497Z
7723,8201714654,Dah,Ould Khatri,Dah Ould Khatri,M,1982-05-06,MAURE,+22222534081,,1,Nouakchott-Nord,1,,STANDARD,,ACTIVE,USSD,2023-10-22,2024-12-05T09:28:25.247Z,2023-10-22T02:10:44.450Z,2024-12-05T09:28:25.247Z
4346,6403575325,Mariem,Diop,Mariem Diop,F,1964-03-19,PEUL,+22233969588,,3,Nouakchott-Sud,9,,VIP,,PENDING_KYC,ANDROID,2023-05-05,2023-08-19T21:28:29.696Z,2023-05-05T18:02:25.368Z,2023-08-19T21:28:29.696Z
1393,0204744056,Leila,Kanouté,Leila Kanouté,F,2002-04-03,PEUL,+22223998951,leila.kanouté839@gmail.com,4,Dakhlet Nouadhibou,10,,OCCASIONAL,,ACTIVE,WEB,2024-06-01,2024-08-30T09:38:49.273Z,2024-06-01T20:14:46.501Z,2024-08-30T09:38:49.273Z
8541,6602023706,Fatima,Mint Horma,Fatima Mint Horma,F,1966-12-23,MAURE,+22225973473,,2,Nouakchott-Ouest,5,,ACTIVE,,BLOCKED,USSD,2024-03-17,2024-06-07T04:39:18.503Z,2024-03-17T18:35:43.149Z,2024-06-07T04:39:18.503Z
1759,7002003080,Kiné,Dia,Kiné Dia,F,1970-10-25,PEUL,+22233823120,,2,Nouakchott-Ouest,4,,STANDARD,,ACTIVE,ANDROID,2023-05-15,2023-09-13T23:19:26.029Z,2023-05-15T03:18:23.741Z,2023-09-13T23:19:26.029Z
8124,8002762803,Maloum,Ould Vadel,Maloum Ould Vadel,M,1980-09-03,MAURE,+22244776343,maloum.ouldvadel856@yahoo.fr,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,IOS,2023-10-03,2024-01-02T06:48:04.241Z,2023-10-03T06:49:27.189Z,2024-01-02T06:48:04.241Z
9479,9302846024,Abdel Kader,Faye,Abdel Kader Faye,M,1993-03-13,PEUL,+22233698848,abdelkader.faye197@outlook.com,2,Nouakchott-Ouest,5,,ACTIVE,,ACTIVE,ANDROID,2024-12-22,2024-12-23T23:10:38.210Z,2024-12-22T05:00:52.776Z,2024-12-23T23:10:38.210Z
6720,0507695901,Sidiki,Bathily,Sidiki Bathily,M,2005-09-14,PEUL,+22241274706,sidiki.bathily57@outlook.com,7,Gorgol,25,,OCCASIONAL,,ACTIVE,ANDROID,2022-03-09,2023-04-05T21:17:35.688Z,2022-03-09T04:49:02.327Z,2023-04-05T21:17:35.688Z
6772,9301587485,Sekou,Bah,Sekou Bah,M,1993-05-12,SONINKE,+22244330283,,1,Nouakchott-Nord,3,,DORMANT,,ACTIVE,ANDROID,2022-06-16,2024-09-24T14:34:00.078Z,2022-06-16T13:51:27.209Z,2024-09-24T14:34:00.078Z
5784,6003718061,Cheikhna,Ould Taleb,Cheikhna Ould Taleb,M,1960-09-25,MAURE,+22248366526,,3,Nouakchott-Sud,8,,STANDARD,,ACTIVE,ANDROID,2024-04-14,2024-08-05T06:01:26.600Z,2024-04-14T15:13:14.118Z,2024-08-05T06:01:26.600Z
4419,0111279775,Cheikh Sidiya,Ould El Mamy,Cheikh Sidiya Ould El Mamy,M,2001-01-18,MAURE,+22246684333,cheikhsidiya.ouldelmamy315@yahoo.fr,11,Hodh El Gharbi,43,,STANDARD,,ACTIVE,USSD,2023-04-22,2023-10-03T04:28:50.247Z,2023-04-22T12:21:58.151Z,2023-10-03T04:28:50.247Z
2349,0313078574,Ahmed Salem,Ould Wedadi,Ahmed Salem Ould Wedadi,M,2003-09-03,MAURE,+22245599468,ahmedsalem.ouldwedadi785@outlook.com,13,Tagant,50,,STANDARD,,ACTIVE,USSD,2022-01-25,2024-12-27T14:26:17.033Z,2022-01-25T05:30:05.549Z,2024-12-27T14:26:17.033Z
8636,7808752074,Hamoud,Ould Nenni,Hamoud Ould Nenni,M,1978-06-22,MAURE,+22244333423,hamoud.ouldnenni38@hotmail.fr,8,Guidimaka,28,,OCCASIONAL,,ACTIVE,ANDROID,2023-09-13,2023-12-02T15:34:26.083Z,2023-09-13T04:09:58.628Z,2023-12-02T15:34:26.083Z
8917,9102190147,Aïssata,Thiam,Aïssata Thiam,F,1991-11-05,WOLOF,+22237341857,,2,Nouakchott-Ouest,5,,STANDARD,,ACTIVE,USSD,2024-06-18,2024-09-19T00:20:45.107Z,2024-06-18T18:36:04.380Z,2024-09-19T00:20:45.107Z
4143,6802903895,Rokaya,Mint Moulaye,Rokaya Mint Moulaye,F,1968-04-16,MAURE,+22222472002,,2,Nouakchott-Ouest,4,,OCCASIONAL,,ACTIVE,ANDROID,2023-11-23,2024-12-22T21:59:19.484Z,2023-11-23T23:23:22.786Z,2024-12-22T21:59:19.484Z
3323,6302528028,Soumaïla,Bâ,Soumaïla Bâ,M,1963-07-25,PEUL,+22224022167,,2,Nouakchott-Ouest,6,,PREMIUM,,ACTIVE,WEB,2024-12-24,2024-12-30T07:35:06.795Z,2024-12-24T07:26:12.173Z,2024-12-30T07:35:06.795Z
5432,0303185000,Hamoud,Ould Tourad,Hamoud Ould Tourad,M,2003-12-14,MAURE,+22222337851,hamoud.ouldtourad13@yahoo.fr,3,Nouakchott-Sud,8,,OCCASIONAL,,PENDING_KYC,ANDROID,2024-10-29,2024-11-12T14:16:27.987Z,2024-10-29T03:04:29.447Z,2024-11-12T14:16:27.987Z
7712,6502543050,Oumou,Cissé,Oumou Cissé,F,1965-01-12,SONINKE,+22247706577,oumou.cissé618@outlook.com,2,Nouakchott-Ouest,5,,OCCASIONAL,,ACTIVE,USSD,2022-06-12,2022-07-18T16:46:25.156Z,2022-06-12T06:28:28.177Z,2022-07-18T16:46:25.156Z
