id,user_id,account_number,account_type,account_type_label,currency,balance,available_balance,daily_limit,monthly_limit,status,is_primary,opened_date,last_activity,created_at,updated_at
6949,6319,NS573874146,SAVINGS,,MRU,153000,27000,500000,15000000,ACTIVE,true,2024-12-12,2024-12-18T08:13:44.135Z,2024-12-12T14:45:39.937Z,2024-12-18T08:13:44.135Z
6959,6328,NM043853521,MERCHANT,,MRU,4200,4200,500000,15000000,ACTIVE,true,2024-12-02,2024-12-12T00:28:07.298Z,2024-12-02T07:54:29.102Z,2024-12-12T00:28:07.298Z
6984,6349,NW621105611,WALLET,,MRU,38000,38000,500000,15000000,ACTIVE,true,2022-06-18,2022-10-21T21:08:03.695Z,2022-06-18T15:33:23.820Z,2022-10-21T21:08:03.695Z
6987,6352,NW133528232,WALLET,,MRU,100,15000,500000,15000000,ACTIVE,true,2022-08-04,2024-03-13T22:01:12.664Z,2022-08-04T06:57:39.690Z,2024-03-13T22:01:12.664Z
7005,6368,NC480152130,CORPORATE,,MRU,38790,40000,500000,15000000,ACTIVE,true,2023-06-30,2023-11-20T05:39:24.463Z,2023-06-30T01:47:20.670Z,2023-11-20T05:39:24.463Z
7012,6374,NS901711821,SAVINGS,,MRU,19975,1200,500000,15000000,ACTIVE,true,2023-03-21,2023-11-23T14:00:18.266Z,2023-03-21T16:42:46.983Z,2023-11-23T14:00:18.266Z
7044,6402,NS638101101,SAVINGS,,MRU,70700,3000,500000,15000000,ACTIVE,true,2023-07-24,2024-05-27T12:41:12.306Z,2023-07-24T19:45:02.251Z,2024-05-27T12:41:12.306Z
7045,6403,NS356309294,SAVINGS,,MRU,52590,42000,500000,15000000,ACTIVE,true,2024-04-10,2024-04-18T03:18:46.467Z,2024-04-10T11:20:01.505Z,2024-04-18T03:18:46.467Z
7046,6404,NW768759608,WALLET,,MRU,1111110,14000,500000,15000000,ACTIVE,true,2022-08-03,2022-09-25T12:16:43.927Z,2022-08-03T18:16:11.894Z,2022-09-25T12:16:43.927Z
7061,6419,NS301636457,SAVINGS,,MRU,90,18000,500000,15000000,ACTIVE,true,2024-08-26,2024-12-11T04:45:22.031Z,2024-08-26T13:27:23.216Z,2024-12-11T04:45:22.031Z
7099,6456,NW174845337,WALLET,,MRU,130,15000,500000,15000000,ACTIVE,true,2023-01-18,2023-10-18T00:34:31.657Z,2023-01-18T09:28:50.372Z,2023-10-18T00:34:31.657Z
7102,6459,NW405452519,WALLET,,MRU,27000,45000,500000,15000000,ACTIVE,true,2024-08-20,2024-08-29T16:33:26.110Z,2024-08-20T08:51:15.331Z,2024-08-29T16:33:26.110Z
7122,6479,NW280287772,WALLET,,MRU,90100,8600,500000,15000000,ACTIVE,true,2022-08-14,2024-09-15T03:19:31.568Z,2022-08-14T07:15:36.277Z,2024-09-15T03:19:31.568Z
7136,6490,NM457383036,MERCHANT,,MRU,1450,6400,500000,15000000,ACTIVE,true,2024-02-24,2024-11-28T02:43:43.856Z,2024-02-24T09:05:39.251Z,2024-11-28T02:43:43.856Z
7139,6493,NS579568267,SAVINGS,,MRU,300,2500,500000,15000000,ACTIVE,true,2022-12-13,2024-06-06T14:53:16.471Z,2022-12-13T03:39:56.451Z,2024-06-06T14:53:16.471Z
7140,6494,NA248670220,AGENT,,MRU,49050,650,500000,15000000,ACTIVE,true,2022-10-26,2024-04-22T19:38:05.078Z,2022-10-26T12:28:05.833Z,2024-04-22T19:38:05.078Z
7147,6501,NS927833319,SAVINGS,,MRU,5780,95000,500000,15000000,ACTIVE,true,2024-05-14,2024-08-06T08:35:31.517Z,2024-05-14T09:04:39.053Z,2024-08-06T08:35:31.517Z
7148,6501,NS372943639,SAVINGS,,MRU,223000,223000,500000,15000000,CLOSED,false,2024-05-14,2024-06-23T02:25:23.611Z,2024-05-14T09:04:39.053Z,2024-06-23T02:25:23.611Z
7168,6521,NW017115980,WALLET,,MRU,11000,11000,500000,15000000,ACTIVE,true,2022-08-09,2022-11-30T00:08:22.112Z,2022-08-09T17:04:15.459Z,2022-11-30T00:08:22.112Z
7179,6532,NW384450793,WALLET,,MRU,40000,40000,500000,15000000,ACTIVE,true,2023-11-07,2024-08-15T17:52:35.712Z,2023-11-07T09:49:08.846Z,2024-08-15T17:52:35.712Z
7200,6552,NW565304994,WALLET,,MRU,9300,9300,500000,15000000,ACTIVE,true,2022-08-27,2023-01-25T02:03:04.337Z,2022-08-27T15:18:23.875Z,2023-01-25T02:03:04.337Z
7205,6557,NW960581064,WALLET,,MRU,48000,48000,500000,15000000,ACTIVE,true,2024-06-04,2024-07-01T13:26:35.804Z,2024-06-04T08:09:21.430Z,2024-07-01T13:26:35.804Z
7231,6580,NM506814003,MERCHANT,,MRU,97000,17000,500000,15000000,ACTIVE,true,2023-04-09,2023-11-04T11:09:25.903Z,2023-04-09T04:14:53.976Z,2023-11-04T11:09:25.903Z
7232,6581,NW002490069,WALLET,,MRU,1868,31000,500000,15000000,ACTIVE,true,2024-06-05,2024-10-11T06:55:24.199Z,2024-06-05T14:11:44.815Z,2024-10-11T06:55:24.199Z
7249,6598,NW867826730,WALLET,,MRU,0,20000,500000,15000000,ACTIVE,true,2024-08-08,2024-10-10T12:48:01.629Z,2024-08-08T05:35:59.594Z,2024-10-10T12:48:01.629Z
7251,6600,NW589623928,WALLET,,MRU,182,40000,500000,15000000,ACTIVE,true,2022-06-10,2024-03-27T14:15:04.583Z,2022-06-10T05:35:35.164Z,2024-03-27T14:15:04.583Z
7269,6616,NS868522048,SAVINGS,,MRU,35950,42000,500000,15000000,ACTIVE,true,2023-12-30,2024-05-21T10:46:15.762Z,2023-12-30T14:17:57.183Z,2024-05-21T10:46:15.762Z
7273,6620,NW336754083,WALLET,,MRU,450,23000,500000,15000000,ACTIVE,true,2023-08-05,2024-11-27T09:14:21.735Z,2023-08-05T11:05:04.619Z,2024-11-27T09:14:21.735Z
7291,6638,NW658320665,WALLET,,MRU,423249,106000,500000,15000000,ACTIVE,true,2022-02-12,2022-03-31T13:04:43.886Z,2022-02-12T11:22:35.739Z,2022-03-31T13:04:43.886Z
7292,6638,NW606940251,WALLET,,MRU,1564500,1568000,500000,15000000,ACTIVE,false,2022-02-12,2024-08-10T06:48:06.280Z,2022-02-12T11:22:35.739Z,2024-08-10T06:48:06.280Z
7293,6638,NS830115318,SAVINGS,,MRU,1743000,1743000,500000,15000000,ACTIVE,false,2022-02-12,2022-04-26T14:37:40.060Z,2022-02-12T11:22:35.739Z,2022-04-26T14:37:40.060Z
7296,6641,NW502905488,WALLET,,MRU,1598000,1598000,500000,15000000,ACTIVE,true,2023-11-28,2024-12-15T02:06:51.022Z,2023-11-28T03:15:16.452Z,2024-12-15T02:06:51.022Z
7297,6641,NS823884964,SAVINGS,,MRU,1783560,1929000,500000,15000000,ACTIVE,false,2023-11-28,2023-12-08T00:39:08.658Z,2023-11-28T03:15:16.452Z,2023-12-08T00:39:08.658Z
7298,6641,NW330183983,WALLET,,MRU,565,211000,500000,15000000,ACTIVE,false,2023-11-28,2024-04-30T08:05:31.567Z,2023-11-28T03:15:16.452Z,2024-04-30T08:05:31.567Z
7304,6647,NW194771766,WALLET,,MRU,26000,26000,500000,15000000,ACTIVE,true,2022-01-16,2022-12-20T13:51:22.431Z,2022-01-16T14:21:48.205Z,2022-12-20T13:51:22.431Z
7318,6661,NW089018344,WALLET,,MRU,44000,44000,500000,15000000,ACTIVE,true,2022-01-05,2023-04-30T07:29:14.628Z,2022-01-05T20:20:50.846Z,2023-04-30T07:29:14.628Z
7336,6678,NW450752973,WALLET,,MRU,215875,15000,500000,15000000,ACTIVE,true,2023-05-10,2023-05-18T03:29:28.361Z,2023-05-10T05:39:55.018Z,2023-05-18T03:29:28.361Z
7343,6683,NW499689486,WALLET,,MRU,6900,6900,500000,15000000,ACTIVE,true,2024-07-09,2024-12-19T04:53:49.353Z,2024-07-09T21:28:55.615Z,2024-12-19T04:53:49.353Z
7352,6692,NW903865933,WALLET,,MRU,2800,2800,500000,15000000,DORMANT,true,2023-03-03,2024-11-12T04:13:59.298Z,2023-03-03T01:18:54.029Z,2024-11-12T04:13:59.298Z
7366,6704,NS831530809,SAVINGS,,MRU,2227700,43000,500000,15000000,ACTIVE,true,2024-04-01,2024-05-13T06:50:29.806Z,2024-04-01T05:51:46.613Z,2024-05-13T06:50:29.806Z
7375,6713,NW316121220,WALLET,,MRU,951,11000,500000,15000000,ACTIVE,true,2024-12-21,2024-12-28T20:56:51.316Z,2024-12-21T20:25:14.337Z,2024-12-28T20:56:51.316Z
7382,6720,NM807641625,MERCHANT,,MRU,160,1800,500000,15000000,ACTIVE,true,2022-03-09,2024-05-21T22:51:28.868Z,2022-03-09T04:49:02.327Z,2024-05-21T22:51:28.868Z
7383,6721,NW285304337,WALLET,,MRU,20275,25000,500000,15000000,ACTIVE,true,2022-10-13,2024-08-01T10:48:57.966Z,2022-10-13T08:04:53.936Z,2024-08-01T10:48:57.966Z
7390,6726,NW028655290,WALLET,,MRU,250,13000,500000,15000000,ACTIVE,true,2024-12-18,2024-12-30T06:19:47.387Z,2024-12-18T11:13:38.459Z,2024-12-30T06:19:47.387Z
7392,6728,NM126048356,MERCHANT,,MRU,575,2500,500000,15000000,ACTIVE,true,2022-11-29,2024-08-29T12:11:06.775Z,2022-11-29T05:16:43.110Z,2024-08-29T12:11:06.775Z
7396,6732,NS582357049,SAVINGS,,MRU,818,6300,500000,15000000,ACTIVE,true,2024-09-29,2024-11-03T05:37:36.952Z,2024-09-29T20:38:44.393Z,2024-11-03T05:37:36.952Z
7405,6741,NW929395582,WALLET,,MRU,32000,32000,500000,15000000,DORMANT,true,2022-05-28,2024-11-11T13:17:47.926Z,2022-05-28T09:03:37.597Z,2024-11-11T13:17:47.926Z
7411,6747,NW507419377,WALLET,,MRU,27000,27000,500000,15000000,ACTIVE,true,2024-03-30,2024-08-11T19:10:58.642Z,2024-03-30T15:20:05.075Z,2024-08-11T19:10:58.642Z
7432,6762,NW805945396,WALLET,,MRU,5400,23000,500000,15000000,ACTIVE,true,2024-09-03,2024-10-26T06:15:47.535Z,2024-09-03T14:36:51.451Z,2024-10-26T06:15:47.535Z
7433,6763,NS714348793,SAVINGS,,MRU,49000,49000,500000,15000000,ACTIVE,true,2022-09-18,2023-01-04T04:33:22.629Z,2022-09-18T03:30:13.516Z,2023-01-04T04:33:22.629Z
7442,6772,NW337022930,WALLET,,MRU,25000,25000,500000,15000000,ACTIVE,true,2022-06-16,2022-09-26T15:28:59.102Z,2022-06-16T13:51:27.209Z,2022-09-26T15:28:59.102Z
7466,6793,NW301883220,WALLET,,MRU,47000,47000,500000,15000000,ACTIVE,true,2024-02-24,2024-05-11T12:56:49.968Z,2024-02-24T06:42:02.743Z,2024-05-11T12:56:49.968Z
7470,6797,NW876849055,WALLET,,MRU,22000,22000,500000,15000000,ACTIVE,true,2024-03-13,2024-07-05T18:38:04.780Z,2024-03-13T16:00:30.969Z,2024-07-05T18:38:04.780Z
7477,6804,NW338506132,WALLET,,MRU,1295,1700,500000,15000000,ACTIVE,true,2022-03-03,2022-08-07T18:36:31.591Z,2022-03-03T00:37:12.144Z,2022-08-07T18:36:31.591Z
7480,6806,NW817770004,WALLET,,MRU,37000,37000,500000,15000000,ACTIVE,true,2024-10-18,2024-12-21T05:42:27.074Z,2024-10-18T11:36:40.963Z,2024-12-21T05:42:27.074Z
7501,6825,NW213731557,WALLET,,MRU,0,44000,500000,15000000,ACTIVE,true,2024-07-03,2024-10-02T23:59:56.388Z,2024-07-03T10:26:53.684Z,2024-10-02T23:59:56.388Z
7503,6827,NW885824144,WALLET,,MRU,30000,20000,500000,15000000,ACTIVE,true,2024-07-28,2024-10-18T21:03:04.338Z,2024-07-28T19:12:55.814Z,2024-10-18T21:03:04.338Z
7505,6829,NW451482773,WALLET,,MRU,3316,39000,500000,15000000,ACTIVE,true,2024-08-27,2024-12-18T02:28:07.358Z,2024-08-27T08:41:53.628Z,2024-12-18T02:28:07.358Z
7506,6830,NW574550655,WALLET,,MRU,2440,49000,500000,15000000,ACTIVE,true,2022-03-26,2022-06-30T21:40:06.842Z,2022-03-26T02:11:13.227Z,2022-06-30T21:40:06.842Z
7508,6832,NW143867671,WALLET,,MRU,5200,237000,500000,15000000,ACTIVE,true,2024-07-31,2024-11-02T04:25:21.755Z,2024-07-31T13:32:11.482Z,2024-11-02T04:25:21.755Z
7509,6832,NS548736095,SAVINGS,,MRU,652500,618000,500000,15000000,ACTIVE,false,2024-07-31,2024-09-19T09:20:05.058Z,2024-07-31T13:32:11.482Z,2024-09-19T09:20:05.058Z
7534,6855,NW221044778,WALLET,,MRU,402650,4300,500000,15000000,ACTIVE,true,2022-09-01,2022-10-15T14:11:53.917Z,2022-09-01T14:02:23.034Z,2022-10-15T14:11:53.917Z
7541,6862,NW490685582,WALLET,,MRU,453800,3800,500000,15000000,ACTIVE,true,2023-09-14,2023-11-28T23:27:29.348Z,2023-09-14T04:56:23.438Z,2023-11-28T23:27:29.348Z
7555,6875,NW073496490,WALLET,,MRU,7900,7900,500000,15000000,DORMANT,true,2022-09-18,2024-04-06T03:24:39.188Z,2022-09-18T04:11:00.875Z,2024-04-06T03:24:39.188Z
7583,6899,NS812155247,SAVINGS,,MRU,43000,43000,500000,15000000,ACTIVE,true,2024-03-26,2024-07-21T02:10:23.025Z,2024-03-26T08:21:46.301Z,2024-07-21T02:10:23.025Z
7589,6905,NW843770772,WALLET,,MRU,600,22000,500000,15000000,ACTIVE,true,2024-10-20,2024-12-24T16:55:57.512Z,2024-10-20T16:22:27.607Z,2024-12-24T16:55:57.512Z
7604,6919,NW360790491,WALLET,,MRU,4600,4600,500000,15000000,ACTIVE,true,2022-07-21,2023-06-07T08:40:16.557Z,2022-07-21T03:48:26.640Z,2023-06-07T08:40:16.557Z
7608,6923,NM770292044,MERCHANT,,MRU,23000,23000,500000,15000000,ACTIVE,true,2023-10-03,2024-10-01T14:38:04.478Z,2023-10-03T02:53:55.664Z,2024-10-01T14:38:04.478Z
7620,6933,NW331140160,WALLET,,MRU,350,23000,500000,15000000,ACTIVE,true,2023-07-04,2024-05-19T05:19:57.388Z,2023-07-04T02:40:40.092Z,2024-05-19T05:19:57.388Z
7628,6941,NW367498159,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2023-01-17,2024-06-22T11:42:54.414Z,2023-01-17T15:35:20.843Z,2024-06-22T11:42:54.414Z
7639,6952,NA864562511,AGENT,,MRU,12340,30000,500000,15000000,ACTIVE,true,2022-02-08,2023-10-19T18:55:08.708Z,2022-02-08T14:04:07.246Z,2023-10-19T18:55:08.708Z
7657,6968,NW442518949,WALLET,,MRU,900,900,500000,15000000,CLOSED,true,2022-07-09,2023-01-27T10:22:07.217Z,2022-07-09T01:30:50.476Z,2023-01-27T10:22:07.217Z
7660,6971,NW048418074,WALLET,,MRU,37000,37000,500000,15000000,ACTIVE,true,2024-03-02,2024-06-11T04:42:24.353Z,2024-03-02T18:13:49.958Z,2024-06-11T04:42:24.353Z
7683,6990,NW058585077,WALLET,,MRU,49000,49000,500000,15000000,ACTIVE,true,2024-10-05,2024-12-04T02:22:33.821Z,2024-10-05T21:34:56.839Z,2024-12-04T02:22:33.821Z
7692,6997,NS573858976,SAVINGS,,MRU,39000,39000,500000,15000000,ACTIVE,true,2024-07-22,2024-11-01T01:28:48.562Z,2024-07-22T13:19:21.331Z,2024-11-01T01:28:48.562Z
7695,7000,NS775138736,SAVINGS,,MRU,28000,28000,500000,15000000,FROZEN,true,2024-04-02,2024-04-14T07:12:38.917Z,2024-04-02T22:57:50.335Z,2024-04-14T07:12:38.917Z
7697,7002,NS048341512,SAVINGS,,MRU,434000,434000,500000,15000000,ACTIVE,true,2023-05-12,2024-04-04T06:21:02.383Z,2023-05-12T01:05:55.324Z,2024-04-04T06:21:02.383Z
7698,7002,NS411038875,SAVINGS,,MRU,1264,24000,500000,15000000,ACTIVE,false,2023-05-12,2024-06-26T10:42:24.092Z,2023-05-12T01:05:55.324Z,2024-06-26T10:42:24.092Z
7699,7002,NW821768310,WALLET,,MRU,255896,290000,500000,15000000,ACTIVE,false,2023-05-12,2024-12-09T20:52:14.806Z,2023-05-12T01:05:55.324Z,2024-12-09T20:52:14.806Z
7736,7036,NS222452044,SAVINGS,,MRU,27000,27000,500000,15000000,ACTIVE,true,2022-05-14,2023-04-21T13:12:51.719Z,2022-05-14T17:24:29.464Z,2023-04-21T13:12:51.719Z
7738,7038,NC907055139,CORPORATE,,MRU,19000,19000,500000,15000000,ACTIVE,true,2022-09-20,2024-12-06T19:19:04.372Z,2022-09-20T13:11:06.860Z,2024-12-06T19:19:04.372Z
7755,7055,NW213228613,WALLET,,MRU,17000,17000,500000,15000000,ACTIVE,true,2024-05-11,2024-07-24T21:15:10.392Z,2024-05-11T12:04:29.286Z,2024-07-24T21:15:10.392Z
7757,7057,NW351811081,WALLET,,MRU,4350,18000,500000,15000000,ACTIVE,true,2023-09-22,2023-10-11T13:55:43.875Z,2023-09-22T00:38:25.485Z,2023-10-11T13:55:43.875Z
7763,7062,NC998896599,CORPORATE,,MRU,6600,6600,500000,15000000,DORMANT,true,2024-05-19,2024-12-25T05:15:45.594Z,2024-05-19T11:42:53.609Z,2024-12-25T05:15:45.594Z
7782,7078,NW445670750,WALLET,,MRU,4000,4000,500000,15000000,ACTIVE,true,2023-12-22,2024-11-07T08:58:07.121Z,2023-12-22T14:47:23.723Z,2024-11-07T08:58:07.121Z
7794,7088,NM823891878,MERCHANT,,MRU,3620,32000,500000,15000000,ACTIVE,true,2022-02-22,2024-12-30T09:58:10.511Z,2022-02-22T01:00:18.939Z,2024-12-30T09:58:10.511Z
7807,7101,NW452308893,WALLET,,MRU,4400,4400,500000,15000000,ACTIVE,true,2023-05-15,2023-10-24T07:07:37.810Z,2023-05-15T09:16:51.178Z,2023-10-24T07:07:37.810Z
7821,7115,NW985360086,WALLET,,MRU,46525,19000,500000,15000000,ACTIVE,true,2023-10-30,2024-06-26T08:26:47.821Z,2023-10-30T16:44:32.252Z,2024-06-26T08:26:47.821Z
7822,7116,NW151672631,WALLET,,MRU,7750,29000,500000,15000000,ACTIVE,true,2024-08-09,2024-12-16T04:04:20.175Z,2024-08-09T20:31:39.097Z,2024-12-16T04:04:20.175Z
7828,7120,NS039308309,SAVINGS,,MRU,40000,40000,500000,15000000,ACTIVE,true,2023-09-29,2024-03-25T12:30:59.203Z,2023-09-29T10:41:05.446Z,2024-03-25T12:30:59.203Z
7831,7123,NW995894194,WALLET,,MRU,21000,21000,500000,15000000,ACTIVE,true,2022-10-23,2023-01-23T23:14:30.391Z,2022-10-23T18:18:22.531Z,2023-01-23T23:14:30.391Z
7834,7126,NW707358599,WALLET,,MRU,7100,47000,500000,15000000,ACTIVE,true,2024-05-24,2024-11-09T20:57:22.618Z,2024-05-24T09:26:57.857Z,2024-11-09T20:57:22.618Z
7839,7131,NW574412614,WALLET,,MRU,33000,33000,500000,15000000,ACTIVE,true,2024-05-13,2024-08-27T09:57:26.888Z,2024-05-13T14:55:22.159Z,2024-08-27T09:57:26.888Z
7845,7136,NS451398492,SAVINGS,,MRU,39724,33000,500000,15000000,ACTIVE,true,2023-06-27,2024-02-01T09:24:18.119Z,2023-06-27T13:12:01.202Z,2024-02-01T09:24:18.119Z
7873,7162,NW628131211,WALLET,,MRU,27000,27000,500000,15000000,CLOSED,true,2024-01-09,2024-12-22T05:52:44.666Z,2024-01-09T00:36:08.625Z,2024-12-22T05:52:44.666Z
7881,7170,NM918209672,MERCHANT,,MRU,5600,5600,500000,15000000,ACTIVE,true,2023-08-05,2024-07-05T06:16:18.858Z,2023-08-05T00:26:21.457Z,2024-07-05T06:16:18.858Z
7892,7179,NW398944974,WALLET,,MRU,1800,1800,500000,15000000,ACTIVE,true,2024-04-04,2024-05-29T00:45:41.534Z,2024-04-04T21:50:59.165Z,2024-05-29T00:45:41.534Z
7896,7183,NW691755742,WALLET,,MRU,3300,3300,500000,15000000,FROZEN,true,2023-05-16,2024-07-19T17:30:56.097Z,2023-05-16T00:48:36.980Z,2024-07-19T17:30:56.097Z
7900,7187,NW311954528,WALLET,,MRU,18000,27000,500000,15000000,ACTIVE,true,2022-06-20,2024-04-24T06:55:31.268Z,2022-06-20T02:40:20.631Z,2024-04-24T06:55:31.268Z
7919,7203,NS393145919,SAVINGS,,MRU,10000,10000,500000,15000000,DORMANT,true,2023-09-06,2023-12-08T22:44:32.340Z,2023-09-06T06:33:44.210Z,2023-12-08T22:44:32.340Z
7920,7204,NW541948855,WALLET,,MRU,84102,4700,500000,15000000,ACTIVE,true,2022-06-18,2024-04-27T07:57:04.568Z,2022-06-18T13:11:51.371Z,2024-04-27T07:57:04.568Z
7926,7210,NW166691482,WALLET,,MRU,125,43000,500000,15000000,ACTIVE,true,2022-06-25,2024-08-29T15:01:09.222Z,2022-06-25T03:30:18.972Z,2024-08-29T15:01:09.222Z
7929,7213,NS372161746,SAVINGS,,MRU,14000,14000,500000,15000000,ACTIVE,true,2023-06-29,2023-09-06T16:37:37.604Z,2023-06-29T02:47:05.197Z,2023-09-06T16:37:37.604Z
7939,7221,NW628305852,WALLET,,MRU,6500,6500,500000,15000000,ACTIVE,true,2024-10-30,2024-11-20T22:41:24.517Z,2024-10-30T16:40:38.292Z,2024-11-20T22:41:24.517Z
7980,7260,NW932320382,WALLET,,MRU,7200,7200,500000,15000000,ACTIVE,true,2023-10-31,2024-01-25T16:45:19.854Z,2023-10-31T01:34:22.545Z,2024-01-25T16:45:19.854Z
7986,7266,NW853941947,WALLET,,MRU,200,2900,500000,15000000,ACTIVE,true,2023-03-18,2023-12-20T20:14:25.780Z,2023-03-18T23:27:56.902Z,2023-12-20T20:14:25.780Z
7988,7268,NW748770833,WALLET,,MRU,996000,34000,500000,15000000,ACTIVE,true,2022-06-24,2023-06-05T04:40:03.057Z,2022-06-24T20:33:46.586Z,2023-06-05T04:40:03.057Z
7994,7274,NW063135385,WALLET,,MRU,21175,14000,500000,15000000,ACTIVE,true,2023-06-25,2024-10-12T15:40:39.073Z,2023-06-25T21:11:50.473Z,2024-10-12T15:40:39.073Z
8015,7295,NW358803510,WALLET,,MRU,5600,5600,500000,15000000,DORMANT,true,2022-09-30,2023-01-22T20:27:13.873Z,2022-09-30T07:03:12.220Z,2023-01-22T20:27:13.873Z
8023,7303,NW574743636,WALLET,,MRU,1281525,47000,500000,15000000,ACTIVE,true,2022-11-05,2023-08-25T15:29:24.648Z,2022-11-05T15:19:05.656Z,2023-08-25T15:29:24.648Z
8034,7314,NA017156600,AGENT,,MRU,4200,4200,500000,15000000,ACTIVE,true,2022-05-14,2024-04-26T19:06:39.713Z,2022-05-14T19:56:56.046Z,2024-04-26T19:06:39.713Z
8042,7321,NW359324932,WALLET,,MRU,22100,11000,500000,15000000,ACTIVE,true,2022-05-26,2024-07-06T08:52:37.617Z,2022-05-26T06:21:46.075Z,2024-07-06T08:52:37.617Z
8048,7327,NS663420558,SAVINGS,,MRU,1300,17000,500000,15000000,ACTIVE,true,2022-01-24,2024-03-22T23:20:17.385Z,2022-01-24T22:52:46.354Z,2024-03-22T23:20:17.385Z
8056,7334,NW908692598,WALLET,,MRU,1290,37000,500000,15000000,ACTIVE,true,2024-01-17,2024-03-05T10:21:53.893Z,2024-01-17T13:01:16.532Z,2024-03-05T10:21:53.893Z
8078,7355,NW919347435,WALLET,,MRU,323000,323000,500000,15000000,ACTIVE,true,2022-05-03,2024-08-12T12:02:42.551Z,2022-05-03T15:16:10.675Z,2024-08-12T12:02:42.551Z
8079,7355,NW752076030,WALLET,,MRU,472000,38000,500000,15000000,ACTIVE,false,2022-05-03,2022-12-01T13:08:15.415Z,2022-05-03T15:16:10.675Z,2022-12-01T13:08:15.415Z
8080,7355,NS080240249,SAVINGS,,MRU,161125,173000,500000,15000000,ACTIVE,false,2022-05-03,2022-12-06T01:06:36.573Z,2022-05-03T15:16:10.675Z,2022-12-06T01:06:36.573Z
8081,7356,NW347132891,WALLET,,MRU,2163000,1333000,500000,15000000,ACTIVE,true,2022-10-19,2024-11-19T04:30:56.542Z,2022-10-19T00:24:34.019Z,2024-11-19T04:30:56.542Z
8082,7356,NS858553767,SAVINGS,,MRU,1293775,530000,500000,15000000,ACTIVE,false,2022-10-19,2024-04-14T11:17:24.583Z,2022-10-19T00:24:34.019Z,2024-04-14T11:17:24.583Z
8094,7366,NW834689855,WALLET,,MRU,407172,399000,500000,15000000,ACTIVE,true,2023-01-21,2024-05-11T03:35:56.040Z,2023-01-21T23:20:22.238Z,2024-05-11T03:35:56.040Z
8095,7366,NS582506895,SAVINGS,,MRU,68947,79000,500000,15000000,ACTIVE,false,2023-01-21,2024-11-09T13:21:32.954Z,2023-01-21T23:20:22.238Z,2024-11-09T13:21:32.954Z
8099,7370,NM070692777,MERCHANT,,MRU,1000,1000,500000,15000000,ACTIVE,true,2023-01-24,2023-04-07T11:54:20.856Z,2023-01-24T15:57:56.426Z,2023-04-07T11:54:20.856Z
8100,7371,NW590270340,WALLET,,MRU,850000,22000,500000,15000000,ACTIVE,true,2023-06-17,2024-07-17T20:52:03.882Z,2023-06-17T10:34:24.947Z,2024-07-17T20:52:03.882Z
8139,7406,NW368013501,WALLET,,MRU,4800,4800,500000,15000000,FROZEN,true,2024-06-03,2024-08-07T08:39:35.942Z,2024-06-03T21:12:21.468Z,2024-08-07T08:39:35.942Z
8163,7429,NW848523259,WALLET,,MRU,4650,27000,500000,15000000,ACTIVE,true,2024-06-25,2024-07-09T18:26:13.298Z,2024-06-25T02:44:42.216Z,2024-07-09T18:26:13.298Z
8164,7430,NW910018325,WALLET,,MRU,114,8000,500000,15000000,ACTIVE,true,2023-06-11,2024-04-09T14:35:16.045Z,2023-06-11T01:53:30.088Z,2024-04-09T14:35:16.045Z
8174,7439,NW783572316,WALLET,,MRU,412050,421000,500000,15000000,ACTIVE,true,2023-08-14,2024-02-07T01:31:45.428Z,2023-08-14T08:37:59.882Z,2024-02-07T01:31:45.428Z
8175,7439,NW210332870,WALLET,,MRU,20000,140000,500000,15000000,ACTIVE,false,2023-08-14,2024-02-27T23:37:59.056Z,2023-08-14T08:37:59.882Z,2024-02-27T23:37:59.056Z
8187,7450,NW978259474,WALLET,,MRU,3650,29000,500000,15000000,ACTIVE,true,2023-10-04,2024-01-30T00:55:01.272Z,2023-10-04T13:40:25.976Z,2024-01-30T00:55:01.272Z
8188,7451,NM079106450,MERCHANT,,MRU,2575,7500,500000,15000000,ACTIVE,true,2023-08-08,2024-02-10T06:41:57.237Z,2023-08-08T12:17:43.764Z,2024-02-10T06:41:57.237Z
8219,7479,NW232761174,WALLET,,MRU,744,18000,500000,15000000,ACTIVE,true,2023-09-19,2024-07-24T09:11:16.154Z,2023-09-19T13:42:20.881Z,2024-07-24T09:11:16.154Z
8224,7484,NW898871303,WALLET,,MRU,23000,23000,500000,15000000,ACTIVE,true,2023-05-31,2024-05-28T01:14:17.686Z,2023-05-31T06:46:11.541Z,2024-05-28T01:14:17.686Z
8244,7502,NS980818748,SAVINGS,,MRU,153,1700,500000,15000000,ACTIVE,true,2022-06-18,2024-09-30T17:58:19.571Z,2022-06-18T15:33:23.820Z,2024-09-30T17:58:19.571Z
8250,7508,NW418308019,WALLET,,MRU,13000,13000,500000,15000000,ACTIVE,true,2022-04-30,2024-02-22T19:25:35.366Z,2022-04-30T04:36:28.163Z,2024-02-22T19:25:35.366Z
8253,7511,NW915854096,WALLET,,MRU,740900,4900,500000,15000000,ACTIVE,true,2022-06-16,2022-09-11T19:19:22.062Z,2022-06-16T02:06:28.498Z,2022-09-11T19:19:22.062Z
